"country_code_numeric","country_code","country","year","0-0M","0-0F","1-4M","1-4F","5-9M","5-9F","10-19M","10-19F","20-29M","20-29F","30-39M","30-39F","40-49M","40-49F","50-59M","50-59F","60-69M","60-69F","70-79M","70-79F","80-89M","80-89F","90+M","90+F"
218,"ECU","Ecuador",1990,0.00855469325880658,0.00476500301024066,0.0236334913668251,0.0150739291360592,0.0127006713069105,0.0083540630736523,0.0180937265595056,0.0119800035121662,0.0238564403900151,0.0157488209227002,0.0282826927034209,0.0186624787616875,0.0315590204538863,0.0209083807368947,0.0341545825042804,0.0228998301031142,0.0359876069761756,0.0246669165828446,0.0354083050350136,0.02506734568682,0.0319586480468432,0.0233470368175099,0.0239625593104995,0.0175666935352638
222,"SLV","El Salvador",1990,0.00248882029404646,0.00255931119053104,0.0049064757115835,0.00463500036867681,0.00435254011773887,0.00401901379904019,0.00520102257581021,0.00472793183291871,0.00571699216361459,0.00511477877929718,0.0058906891277112,0.00524836560654126,0.00585396256384676,0.00526737424000541,0.00575219090267978,0.00530452211402618,0.00573224031628203,0.00540839443539328,0.00565699590511909,0.0054811746790901,0.00549000917250851,0.00549163445910148,0.00520704938681606,0.00541476833302899
231,"ETH","Ethiopia",1990,0.034025823595981,0.0361060103547323,0.066149988909214,0.0556658623714782,0.0651878602824918,0.0505681630865324,0.0751519264742475,0.0561660763720065,0.079007247194066,0.0576490666931643,0.0771065394717209,0.056166599653157,0.0725992536997082,0.053183214603669,0.0657874187986338,0.0492829029752624,0.0592786294024925,0.046125925835045,0.0519317714930586,0.0415056600170112,0.0429257500986475,0.0360474857302658,0.0312301258768466,0.0277828079516524
232,"ERI","Eritrea",1990,0.0417621666876993,0.0373413651656985,0.0685613561160373,0.0583779027732454,0.0617336609833745,0.0512314437102744,0.0723320142772679,0.0586065022931677,0.0792782251673575,0.0624347154059787,0.0820136377088143,0.0634104315923003,0.0816641582687911,0.0626291091821445,0.0789574447784219,0.0607258677906989,0.0779768211997407,0.060606740785534,0.0770469121918276,0.0604573452610183,0.0752548595802811,0.0594757578640487,0.0715503088607368,0.0570375455757209
242,"FJI","Fiji",1990,0.0316577199067566,0.0298416538231682,0.051806747838956,0.0447888333266274,0.0436391637166182,0.0369794455255128,0.0507431355837595,0.0437604238149853,0.0559755603223937,0.0500695092685385,0.0593401269262304,0.0540233720033907,0.0617852349724451,0.0564644825489798,0.0627694140182056,0.0581200677356362,0.0643542874357361,0.0608312286259635,0.0657093843045321,0.0636374816076561,0.0662217089125281,0.0660729589307066,0.0650270188263326,0.0671661201021398
262,"DJI","Djibouti",1990,0.0475271414794875,0.0383196112713058,0.0693381840588212,0.0560700325379071,0.0659842223234243,0.0527931746633656,0.0758111487580832,0.0595029703557878,0.0817419265082791,0.0629477690792693,0.0839518784912494,0.0638723151624013,0.0837477376266941,0.0632874841797637,0.0820282792478231,0.0618769970821127,0.0820703334360001,0.0622746460717065,0.0816325238660856,0.0623609727434957,0.0797016721838138,0.0612897946555904,0.0749876586706327,0.0584298592493164
268,"GEO","Georgia",1990,0.0197395652000773,0.0113375264841431,0.0248339023773944,0.0164770100240683,0.0240636225608928,0.0170938070827506,0.0262929615746051,0.018917804259707,0.027231257837393,0.0193436934023187,0.0275638552875318,0.0194067728301469,0.0277854620727931,0.019611960758426,0.0280343494240772,0.0201669517420641,0.0283484156245895,0.0208460709359045,0.0272017455633163,0.0207960671420281,0.0249501797237106,0.0199646367766773,0.0221148865307947,0.0186030705294578
270,"GMB","Gambia",1990,0.0752299395694362,0.0697018306718225,0.098815849276516,0.0906182793935327,0.0810125209366702,0.0707118281152849,0.0987097207015396,0.0801629402075309,0.11698256154605,0.0885630842785458,0.130359014337351,0.0947143777752946,0.14206716850315,0.100798277997642,0.156344515353512,0.109727680189903,0.169029174702021,0.119842081287332,0.176822136271077,0.126808306229938,0.178766300667341,0.12907462736327,0.171889403901785,0.124800913760565
288,"GHA","Ghana",1990,0.0928706729062769,0.0956411135953943,0.125299385281821,0.110935494674033,0.127957082655467,0.102961807810996,0.145281741607531,0.110621828195055,0.155293389971518,0.113475415735018,0.158835335639864,0.111991807252956,0.159995995790649,0.108580256512621,0.161881386479926,0.107650611331861,0.165647914339469,0.110475178015202,0.16797267737825,0.112369560285594,0.167585109356259,0.111687574620657,0.162543919920567,0.107200567857467
296,"KIR","Kiribati",1990,0.157852674905528,0.26740452889853,0.22068629475244,0.321687706025443,0.190952880877193,0.248067275554232,0.236622327439212,0.277838836797019,0.286341499258179,0.306487614746016,0.322526081740908,0.320756862353453,0.345187333311778,0.322802348944771,0.351500269103561,0.319939950144301,0.359627238506176,0.323773571135178,0.365489508392835,0.329380746054159,0.365815212360239,0.333147149380525,0.358368784263427,0.329706633728572
308,"GRD","Grenada",1990,0.00523049318321532,0.0115536799580923,0.0110405387940976,0.0188846113762432,0.0102675062639759,0.0154499797227002,0.0132740008412716,0.0173859256064205,0.0159778738575539,0.0180159240427146,0.0176385979142184,0.0177641920682698,0.018564121220785,0.0170078392309995,0.0186035755400209,0.0161122247323388,0.0183885780153093,0.0155031335519582,0.0165702998267351,0.0147273466733627,0.0136623432059498,0.0137371798222524,0.0103963810614258,0.0124060690747198
320,"GTM","Guatemala",1990,0.00144285731134629,0.0015471263011266,0.00306231877169004,0.00325543345280489,0.00234075370808988,0.00246295645315478,0.0029707590961515,0.00305046569179452,0.00351390114928513,0.00348011800646956,0.00383100690834413,0.00370994310991407,0.00397013537676197,0.00381999584149632,0.00398080621740953,0.00387414032863111,0.00401770497309222,0.00396513422614394,0.00401342075794438,0.004035730697414,0.00392108122678456,0.00404908388717022,0.00363098191328817,0.00395257686591589
324,"GIN","Guinea",1990,0.130503577062949,0.101354328820582,0.153895072024031,0.118737411082711,0.155783502158598,0.118702327320149,0.168681858366257,0.125099727444443,0.179219084213647,0.127526957972836,0.185973937518374,0.126485716847691,0.190186396848329,0.123490009273172,0.192052568296445,0.121215190604358,0.193563767637534,0.121383018849753,0.190429481527595,0.11947142128554,0.1820192207082,0.114211033932871,0.168220227931865,0.104180622008952
328,"GUY","Guyana",1990,0.0095041777099813,0.0192363703845543,0.0214733453991052,0.0326064555264328,0.0175818967049926,0.0230122854568508,0.0239642558040512,0.0269315537775136,0.0303270984712157,0.0292005309180168,0.0348177220905905,0.0299885071765662,0.0372196358588472,0.0298096073024682,0.0359218641777438,0.0288964345452523,0.0330457076175081,0.0281077176274999,0.0298213372604814,0.0271007501341996,0.0261208055208211,0.0255118232690833,0.0206861815649079,0.0224780225380098
332,"HTI","Haiti",1990,0.00794002372335099,0.0384394720757094,0.014381305491935,0.0523732679856325,0.014915488891587,0.046923029660245,0.0187050188005232,0.0518336399660676,0.0222944203978378,0.053676911180927,0.024742192347783,0.0528523977786383,0.0260525334226675,0.0504178074010659,0.0254015299356456,0.0476708193355929,0.0236526331444338,0.0460316523605541,0.0209997905540982,0.0445502192039442,0.0177487225012022,0.0428082505589396,0.0138264619492306,0.0404139490752288
340,"HND","Honduras",1990,0.00413651574501213,0.00482661023737901,0.00714693486171419,0.00822736366499506,0.00580813401957816,0.00669023364639285,0.0070023196927664,0.00804920454418836,0.00799007348264991,0.00908215846059888,0.00859586685321454,0.00965799060485497,0.00894026227188359,0.00995275992900896,0.00913338460377874,0.0101378330648695,0.00924474142735276,0.010348629193217,0.00911359909298218,0.0104513600237076,0.00873884264169017,0.010398580168223,0.00815186092294218,0.0101446621153039
356,"IND","India",1990,0.0147131238332264,0.0105145595829376,0.0226314860791679,0.0167661536202109,0.0202684859016548,0.0150487412408247,0.0234007618514836,0.0169236947387104,0.0255834752968172,0.0178137680823108,0.0268884033926932,0.0182070004994662,0.0276842327606625,0.0184074152299179,0.0285096966487452,0.0189001223822193,0.0291515086734974,0.0193469602449734,0.0290312272761452,0.0193389189495089,0.0282702161129858,0.0188389081748212,0.0260905378233157,0.0173640642516041
360,"IDN","Indonesia",1990,0.0622177427415757,0.0434364499409049,0.093822170224406,0.0684387128432718,0.0747791924512957,0.0556023786259123,0.0892536222967999,0.0667526086884372,0.101089508813502,0.0757661292791494,0.109334537067423,0.0818500309942325,0.115031706628081,0.0859880908650346,0.11984213082651,0.0893185050443456,0.123969884526109,0.0923810896005829,0.124139299015287,0.0925768893011298,0.119454923595691,0.088478420171066,0.104405728014395,0.0763561977127782
364,"IRN","Iran, Islamic Republic of",1990,0.0176416428575074,0.00988409667507155,0.0244319531453919,0.0155254024108726,0.0211537736634056,0.0142725319632714,0.0242353140075051,0.0168397631694155,0.0265901398084695,0.0187423259103521,0.0281278433409705,0.0198956747269848,0.0292618149738698,0.0206840854529453,0.0303101984341836,0.0211874804951194,0.0312140885473439,0.0217698840831138,0.0307965196692015,0.0218489573024846,0.0287838864638755,0.0213121124327647,0.0235458486063555,0.0192091861596287
368,"IRQ","Iraq",1990,0.0189334856380263,0.0148048440169228,0.0253183793438229,0.0206242683014314,0.0238407289579908,0.0199501399780178,0.0274609658734243,0.0233155650764278,0.0284941536194615,0.0243515286961364,0.0284982177461271,0.0243064786378839,0.0278771001652602,0.0236086637812412,0.0268585750694939,0.0226361238851267,0.0263590936173299,0.0223714178766019,0.0255947954521663,0.0221352251530956,0.0243445981798428,0.0216150579102192,0.0224779920236508,0.0204339136012761
384,"CIV","Cote d'Ivoire",1990,0.141636520017883,0.0979472582026293,0.163899867306149,0.11928635406136,0.150911897481293,0.112269644200528,0.164744771397503,0.122446609721453,0.177094339755586,0.129925597793224,0.189216179057587,0.135522867369582,0.203916824526948,0.141834857951642,0.222376806315088,0.151702714307941,0.238924995774936,0.162554095546798,0.249279516585652,0.170132358616066,0.252721314560916,0.172909863431136,0.248073841877111,0.168279001073562
388,"JAM","Jamaica",1990,0.017711910198001,0.0163236640750029,0.0375231825160615,0.0318026992706375,0.0342052031217028,0.0276432849281529,0.0408243143645856,0.0315748823963207,0.0448193209056603,0.033060670166087,0.0466884951848967,0.0330473600454667,0.0472688439902752,0.0321953183001774,0.0466127551011998,0.0309052407640265,0.0446839130830656,0.0297370622924034,0.0397635379821676,0.028003397885173,0.0330030194456442,0.0255010459341508,0.0254900484271922,0.0219538317607943
400,"JOR","Jordan",1990,0.0248888621790972,0.0177719346024386,0.0442433835055523,0.0312801105474478,0.0421571429881134,0.0295012809387531,0.0479059504042332,0.0338601169888711,0.0479767510074153,0.0344567101706461,0.0471570410152609,0.0342749276279351,0.0466236331542944,0.0341209244666836,0.0468166169109846,0.0342653333810838,0.0480245162282383,0.035286332052685,0.0489684673694763,0.0361926781590739,0.0492246462224089,0.0366018382203565,0.0486272664725277,0.036018069881762
404,"KEN","Kenya",1990,0.0128145835299636,0.0104273804014104,0.0257585385095782,0.0210764156578159,0.0190075245602668,0.0153818851114437,0.0247493101738995,0.019561701446605,0.0292703710778458,0.0230590473205862,0.0329021454361334,0.0258296556303861,0.0353717599889259,0.0276472629019634,0.0370376005200297,0.0285489130591438,0.0380491102463216,0.029023189589408,0.0371792186074725,0.0282201173309395,0.0339684948882966,0.0259329046352048,0.0273518428235572,0.0213048239697262
408,"PRK","Korea, Democratic People's Republic of",1990,0.062191535533641,0.0521498910578672,0.0771968840127792,0.0663794335183609,0.0748998538883412,0.0643438867477555,0.0820950475720665,0.0695377580215945,0.0877851962906609,0.0728749792230012,0.0924178931174113,0.0741805417555934,0.0954196459714143,0.0734608633418213,0.0939289371170488,0.0718175201938416,0.0942802011379491,0.0722801936742713,0.0950083659633612,0.0730736988562159,0.095031774447121,0.0733910340506582,0.0936928595819735,0.0727930904428806
417,"KGZ","Kyrgyzstan",1990,0.0395234672060946,0.0469827874259752,0.0515425115026499,0.0599624656297294,0.0506893440172625,0.0573879920480311,0.0578417611716802,0.0614382728985121,0.0650531959186259,0.062762601246252,0.0696893874147926,0.0620538731925332,0.0715405780124602,0.0600586566143824,0.0679501642480086,0.0570498126865821,0.0635672222931531,0.0546125102412676,0.0587923761772355,0.051932146887131,0.0548026911438025,0.0493496565792337,0.0507712745459999,0.0467124354537163
418,"LAO","Lao People's Democratic Republic",1990,0.0447458242864927,0.0366165185912396,0.0566347007530553,0.0485730357221472,0.0566237564264547,0.0486472783810578,0.0627435312860269,0.052033967767749,0.0673505708585759,0.0525155496599381,0.0703274161795594,0.0514767614288205,0.0716118445189,0.0497256125220552,0.0695467299021032,0.0478604560241927,0.0686372139678751,0.0474856552891976,0.068085577780504,0.0471955726709037,0.0672144024207342,0.0463941074797385,0.0654620726866173,0.044384546817573
426,"LSO","Lesotho",1990,0.0551194465909409,0.0530642410806146,0.072696496817949,0.0678837827533041,0.0786112503060802,0.0719148323549317,0.0848427212440146,0.0752506928649964,0.0872254395411378,0.0735922860209643,0.0864827135529815,0.0699087720070819,0.0832275642289126,0.0653470765581565,0.0779781547595788,0.0613049456959233,0.0751117612788158,0.0602545161485395,0.0728035324104492,0.0600011687178525,0.0699691931539949,0.059597093384992,0.0652645495817872,0.0580610342256296
430,"LBR","Liberia",1990,0.154557626163937,0.108085479314909,0.185356103106664,0.130598922948869,0.185379209498409,0.132638455327631,0.196185212683128,0.143335322724989,0.201388781438873,0.149725587666462,0.202431723979749,0.151382805855487,0.201879048518947,0.150464062043204,0.202616688469875,0.150742077947022,0.203804059221531,0.1540888045218,0.200680950208764,0.154465442035423,0.192177075634657,0.149658498174532,0.173667307910815,0.13389559573842
450,"MDG","Madagascar",1990,0.0628203787991135,0.0463647989721599,0.10050627438206,0.0745557281953392,0.0904372220975943,0.0660028761076979,0.10472665321311,0.0757463818861842,0.111743516545399,0.081135539772787,0.113072136266774,0.0823808345776103,0.111154074285078,0.0808303397846213,0.107681082707353,0.0776938174630055,0.10770854552501,0.0771627909280479,0.107716506302513,0.0765675389249205,0.10626921350383,0.0749000548698652,0.101552095878001,0.0713023845258557
454,"MWI","Malawi",1990,0.0551116433915271,0.0482298624294757,0.0796725988933281,0.0695610835186265,0.0777521603279007,0.0671233948340026,0.0866919077678768,0.0732054931831069,0.0914490696341544,0.0747018357974329,0.0922237760579401,0.0735506996027023,0.0905211180911477,0.0711214902999395,0.087784763035444,0.0689257945741308,0.0876058569043483,0.0693455057163579,0.0869170902065659,0.0696841464810797,0.0842229452699165,0.068837631455356,0.0785603536199266,0.0659367685614843
462,"MDV","Maldives",1990,0.0187033959907567,0.0232987035326053,0.027356836526471,0.0318150075653141,0.0289783403703739,0.0322998814521501,0.0320320999377647,0.0343786772309075,0.0334476926210616,0.0342949694722004,0.033915880418233,0.0332545167948462,0.0339326726659586,0.0317764907870659,0.033585859267728,0.0306598367473989,0.0337360053955207,0.0306159448913761,0.0334951091658457,0.0305625141610287,0.0323388062385421,0.0298706924042356,0.0295996533593357,0.0277213681645389
466,"MLI","Mali",1990,0.143929960956832,0.102373910661865,0.175210391309144,0.122483191544474,0.166171956478619,0.115083894773377,0.182458502393499,0.126270308909655,0.196262031976038,0.135442301735268,0.204754428532573,0.140196170419441,0.208820042659742,0.141588440519603,0.208256721087376,0.14187981258499,0.203313988820155,0.142753073657253,0.191429136426368,0.136937575300037,0.173756416831466,0.123166151019191,0.148022724215048,0.0945170163348719
478,"MRT","Mauritania",1990,0.127767708813308,0.0976122891536093,0.154406239124042,0.118295104599168,0.141325122376408,0.107589182348485,0.157338624156914,0.117619970641187,0.17176993571192,0.125061746279683,0.18403729149374,0.130594956992924,0.197520665144711,0.136805831393668,0.216591508404659,0.147412573182177,0.236270200945498,0.160287054716,0.251741067420235,0.170662455618137,0.262476640651825,0.177417979045359,0.267669672013357,0.179257534162295
496,"MNG","Mongolia",1990,0.103952951238852,0.153687223006061,0.139673544546753,0.190589245389889,0.115443128414157,0.140874363433962,0.150081995007045,0.159166984555613,0.191567275878777,0.176522588847477,0.226006002345007,0.188220443744588,0.254456342275621,0.196433175311868,0.263994949295155,0.199807978714415,0.262150702086199,0.199158460251014,0.252003784083399,0.19219514896961,0.230669014306415,0.177006380936019,0.182049921223463,0.141373777359827
498,"MDA","Moldova, Republic of",1990,0.073522948087507,0.0278174115247516,0.0926924573986031,0.0382671219477074,0.0789665928247904,0.0344714015584805,0.0891573665146719,0.0404958778558684,0.100295856102736,0.0470131381081477,0.108211553566984,0.0514237727293621,0.112184075556775,0.0554769397350271,0.108982613133194,0.0820673591098813,0.095539412200121,0.0653020173933019,0.0787284967991331,0.0379968266522538,0.0660939538601142,0.0216007110633161,0.0559865693279195,0.0147381450672593
504,"MAR","Morocco",1990,0.0168881327652351,0.00953798370610927,0.0211909369405877,0.0122367064506426,0.0225606863634011,0.0130362281514298,0.0240528518468975,0.0138790025716746,0.0242979188945452,0.0141125193734088,0.0240063457415357,0.0140140007062202,0.0236368863384729,0.0137945249753825,0.0236732084590244,0.0137353946812484,0.0242410645491549,0.0140426044153817,0.0241959638224408,0.0140730301905043,0.023147783325568,0.0135948784250308,0.0207921553315723,0.0124970838430042
